sourceNode, Destination, latency
node25, node17, 0.314114897698164
node25, node18, 0.042006639018654826
node25, node19, 0.1581471785902977
node25, node20, 0.0840767003595829
node25, node21, 0.04141550846397877
node25, node22, 0.3530613571405411
node25, node23, 0.28690054416656496
node25, node24, 0.18834760040044785
node25, node26, 0.11592980474233627
node25, node27, 0.19092898368835448
node25, node28, 0.1661403015255928
node25, node29, 0.030211092531681062
node25, node30, 0.16826422065496444
node25, node31, -0.6086066156625748
node25, node32, 0.16108013838529586
node25, node33, 0.3703943222761154
node25, node34, 0.2664367377758026
node25, node35, 0.3805598199367523
node25, node36, 0.34041470289230347
node25, node37, 0.4305328965187073
node25, node38, 0.1316997230052948
node25, node39, 0.08812545761466026
node25, node40, 0.1897456854581833
node25, node41, 0.4652278900146484
node25, node42, 0.03133153710514307
node25, node43, 0.19796357601881026
node25, node44, 0.10095196664333343
node25, node45, 0.2332258105278015
node25, node46, 0.038602490723133084
node25, node47, 0.39004971385002135
node25, node48, 0.06770038269460202
node25, node49, 0.04561192076653242
node25, node50, 0.15527660101652146
node25, node51, 0.06544254720211029
node25, node52, 0.12123357057571411
node25, node53, 0.22773279696702958
node25, node54, 0.16442869901657103
node25, node55, 0.10817690417170525
node25, node56, 0.1884342759847641
node25, node57, 0.12190318182110786
node25, node58, 0.1776525691151619
node25, node59, 0.20138159692287444
node25, node60, 0.12093168795108795
node25, node61, 0.07418444305658341
node25, node62, 0.05273746363818645
node25, node63, 0.024385073222219944
node25, node64, 0.06593416780233383
node25, node65, 0.4639951854944229
node25, node66, 0.6148789584636688
node25, node67, 0.3223662704229355
node25, node68, 0.41344935297966
node25, node69, -0.03524045348167419
node25, node70, 0.25553937554359435
node25, node71, 0.08610501512885094
node25, node72, 0.15570042580366134
node25, node73, 0.22102257907390593
node25, node74, 0.02056766226887703
node25, node75, 0.27400182336568835
node25, node76, 0.1488736853003502
node25, node77, 0.22102809995412825
node25, node78, 0.05964901559054851
node25, node79, 0.19927177131175994
node25, node80, 0.031849666684865954
node25, node81, 0.04776788987219334
node25, node82, 0.1616586670279503
node25, node83, 0.3353491246700287
node25, node84, 0.27244849503040314
node25, node85, 0.13746376037597657
node25, node86, 0.14650890082120896
node25, node87, 0.400611886382103
node25, node88, 0.10378250479698181
node25, node89, 0.26016527265310285
node25, node90, 0.12526880502700805
node25, node91, 0.13361285775899887
node25, node92, 0.09699306413531303
node25, node93, 0.3232654482126236
node25, node94, 0.10095880553126335
node25, node95, 0.09209189265966415
node25, node96, 0.04560449421405792
node25, node97, 0.16488465815782546
node25, node98, 0.031009975261986254
node25, node99, 0.2872763365507126
node26, node0, 0.0898152805864811
node26, node1, 0.3132841944694519
node26, node2, 0.08038959726691246
node26, node3, 0.1652376875281334
node26, node4, 0.4241154849529266
node26, node5, 0.041276898607611655
node26, node6, 0.1594039797782898
node26, node7, 0.3493312507867813
node26, node8, 0.050265120714902876
node26, node9, 0.12398337125778199
node26, node10, 0.17519527524709702
node26, node11, 0.10460156053304673
node26, node12, 0.0539974719285965
node26, node13, 0.35783479511737826
node26, node14, 0.05798705480992794
node26, node15, 0.02124814372509718
node26, node16, 0.28804866373538973
node26, node17, 0.027765429206192495
node26, node18, 0.04138879831880331
node26, node19, 0.1239442579448223
node26, node20, 0.04407362304627895
node26, node21, 0.13863601833581923
node26, node22, 0.11853761598467827
node26, node23, 0.07620110400021077
node26, node24, 0.1332677885890007
node26, node25, 0.10421817451715469
node26, node27, 0.09579148888587952
node26, node28, 0.10825956612825394
node26, node29, 0.16997556686401366
node26, node30, 0.09513501822948456
node26, node31, 0.20003265291452407
node26, node32, 0.253036305308342
node26, node33, 0.06130796186625957
node26, node34, 0.19185796082019807
node26, node35, 0.24784462302923202
node26, node36, 0.14136021137237548
node26, node37, 0.46898867189884186
node26, node38, 0.44624873995780945
node26, node39, 0.13165291398763657
node26, node40, 0.21185553967952728
node26, node41, 0.2036266192793846
node26, node42, 0.07062016949057578
node26, node43, 0.06846796572208405
node26, node44, 0.3882303386926651
node26, node45, 0.23105802685022353
node26, node46, 0.07890580147504807
node26, node47, 0.022314978018403053
node26, node48, 0.07047852501273155
node26, node49, 0.0464294221252203
node26, node50, 0.19101485908031463
node26, node51, 0.23244326561689377
node26, node52, 0.17468721568584442
node26, node53, 0.337908136844635
node26, node54, 0.17324973940849303
node26, node55, 0.25506565272808074
node26, node56, 0.41308840215206144
node26, node57, 0.08110322207212448
node26, node58, 0.14659207463264465
node26, node59, 0.050567469000816344
node26, node60, 0.14918607026338576
node26, node61, 0.003168112598359585
node26, node62, 0.5236107170581817
node26, node63, 0.17375600934028626
node26, node64, 0.46713063716888426
node26, node65, 0.040956543385982515
node26, node66, 0.2620494782924652
node26, node67, 0.11822889670729637
node26, node68, 0.17014987170696258
node26, node69, 0.12933358028531075
node26, node70, 0.4457094848155975
node26, node71, 0.036582973599433896
node26, node72, 0.29547522962093353
node26, node73, 0.013711580634117126
node26, node74, 0.12658824622631074
node26, node75, 0.04371996782720089
node26, node76, 0.33003416657447815
node26, node77, 0.09893299639225006
node26, node78, 0.2730494856834412
node26, node79, 0.2810336500406265
node26, node80, 0.3087384194135666
node26, node81, 0.14010847210884095
node26, node82, 0.20209318026900291
node26, node83, 0.21457908898591996
node26, node84, 0.1272804081439972
node26, node85, 3.2765909234682717
node26, node86, 0.22453366965055466
node26, node87, 0.6080728024244308
node26, node88, 0.173603618144989
node26, node89, 0.1270199626684189
node26, node90, 0.049186582863330844
node26, node91, 0.09879141375422477
node26, node92, 0.10635557547211646
node26, node93, 0.2568614333868027
node26, node94, 0.1241630457341671
node26, node95, 0.1600317046046257
node26, node96, 0.08883553370833397
node26, node97, 0.07020321339368821
node26, node98, 0.17555963546037673
node26, node99, 0.6491383016109467
node27, node0, 0.2200719565153122
node27, node1, 0.08011112064123153
node27, node2, 0.1611646831035614
node27, node3, 0.20546860843896866
node27, node4, 0.4060712277889252
node27, node5, 0.118101055175066
node27, node6, 0.06491062492132187
node27, node7, 0.34187848269939425
node27, node8, 0.04823959060013294
node27, node9, 0.13379205167293548
node27, node10, 0.3709132641553879
node27, node11, 0.038009621948003766
node27, node12, 0.07314509525895119
node27, node13, 0.24344229102134704
node27, node14, 0.24081975668668748
node27, node15, 0.3009747415781021
node27, node16, 0.4804993957281113
node27, node17, 0.07502365484833717
node27, node18, 0.05238918252289295
node27, node19, 0.4897704988718033
node27, node20, 0.048561941087245944
node27, node21, 0.16090438961982728
node27, node22, 0.3466386705636978
node27, node23, 0.3187689661979675
node27, node24, 0.1820649579167366
node27, node25, 0.2751032143831253
node27, node26, 0.33227103650569917
node27, node28, 0.28937326520681383
node27, node29, 0.248042294383049
node27, node30, 0.12606562077999114
node27, node31, 0.1742337316274643
node27, node32, 0.02754452507942915
node27, node33, 0.31732958257198335
node27, node34, 0.1795279011130333
node27, node35, 0.24337817132472991
node27, node36, 0.2794654697179794
node27, node37, 0.17186637371778488
node27, node38, 0.34338495433330535
node27, node39, 0.12414292618632317
node27, node40, 0.14210523068904876
node27, node41, 0.2284014716744423
node27, node42, 0.13003067374229432
node27, node43, 0.07345317527651787
node27, node44, 0.10500259101390838
node27, node45, 0.30573937594890593
node27, node46, 0.2600522249937057
node27, node47, 0.04402038343250751
node27, node48, 0.22738658785820007
node27, node49, 0.15698951184749604
node27, node50, 1.1785817231450761
node27, node51, 0.107937091588974
node27, node52, 0.16602327227592467
node27, node53, 0.32544266879558564
node27, node54, 0.07563555687665939
node27, node55, 0.05609699599444866
node27, node56, 0.07072129249572753
node27, node57, 0.3740734249353409
node27, node58, 0.013324517197906971
node27, node59, 0.15898524969816208
node27, node60, 0.03468662928789854
node27, node61, 0.05303929299116135
node27, node62, 0.19978010058403015
node27, node63, 0.20513782501220704
node27, node64, 0.0843151107430458
node27, node65, 0.0950765885412693
node27, node66, 0.028741829469799994
node27, node67, 0.1767090916633606
node27, node68, 0.24412186443805695
node27, node69, 0.1886177822947502
node27, node70, 0.18003958761692046
node27, node71, 0.2261326268315315
node27, node72, 0.24315315186977388
node27, node73, 0.04512026011943817
node27, node74, 0.12497832775115966
node27, node75, 0.08108811974525451
node27, node76, 0.10370087921619416
node27, node77, 0.12300110459327698
node27, node78, 0.054801850393414495
node27, node79, 0.033640716411173346
node27, node80, 0.18383624404668808
node27, node81, 0.0599345725029707
node27, node82, 0.02644679993391037
node27, node83, 0.09940875321626663
node27, node84, 0.17983487993478775
node27, node85, 0.2696017250418663
node27, node86, 0.17377131432294846
node27, node87, 0.3109497517347336
node27, node88, 0.14787242859601973
node27, node89, 0.15075309723615646
node27, node90, 0.22220280170440673
node27, node91, 0.533551624417305
node27, node92, 0.2578408643603325
node27, node93, 0.04673869796097278
node27, node94, 0.05671485364437103
node27, node95, 0.31115702688694
node27, node96, 0.28389047980308535
node27, node97, -0.7576848939061165
node27, node98, 0.18044398576021195
node27, node99, 0.030241983011364937
node28, node0, 0.2082255393266678
node28, node1, 0.2623052805662155
node28, node2, 0.17217886447906494
node28, node3, 0.13483910039067268
node28, node4, 0.03875959925353527
node28, node5, 0.16583988815546036
node28, node6, 0.19865578711032866
node28, node7, 0.4209320038557053
node28, node8, 0.2863525688648224
node28, node9, 0.011605617776513099
node28, node10, 0.36264112293720246
node28, node11, 0.4934486895799637
node28, node12, 0.21477589011192322
node28, node13, 0.372529074549675
node28, node14, 0.1710839033126831
node28, node15, 0.35561743676662444
node28, node16, 0.12151794508099556
node28, node17, 0.11285996362566948
node28, node18, 0.2941432774066925
node28, node19, 0.3055593281984329
node28, node20, 0.10498481541872025
node28, node21, 0.4601378232240677
node28, node22, 0.1525687724351883
node28, node23, 0.28651477098464967
node28, node24, 0.38834585845470426
node28, node25, 0.41243370473384855
node28, node26, 0.23723864257335664
node28, node27, 0.5270348697900772
node28, node29, 0.3492024302482605
node28, node30, 0.060852041095495225
node28, node31, 0.15076429694890975
node28, node32, 0.11786567568778991
node28, node33, 0.34714204668998716
node28, node34, 0.20288889855146408
node28, node35, 0.14353785663843155
node28, node36, 0.11786628514528275
node28, node37, 0.032915844768285754
node28, node38, 0.09996689558029175
node28, node39, 0.1907656565308571
node28, node40, 0.13644775450229646
node28, node41, 0.119241613894701
node28, node42, 0.22264335304498672
node28, node43, 0.04181248284876347
node28, node44, 0.053404804319143295
node28, node45, 0.10408711954951286
node28, node46, 0.25671168267726896
node28, node47, 0.025070412643253805
node28, node48, 0.5250331103801728
node28, node49, 0.08995347917079925
node28, node50, 0.48457365334033964
node28, node51, 0.01955555360764265
node28, node52, 0.3312684237957001
node28, node53, 0.48198373317718507
node28, node54, 0.1312372639775276
node28, node55, 0.5463821649551391
node28, node56, 0.017389632202684878
node28, node57, 0.021705608163028956
node28, node58, 0.08669204190373421
node28, node59, 0.15374629199504852
node28, node60, 0.04541982114315033
node28, node61, 0.6142220616340637
node28, node62, 0.1685227558016777
node28, node63, 0.2940933346748352
node28, node64, 0.06062749102711677
node28, node65, 0.2199010208249092
node28, node66, 0.05390363186597824
node28, node67, 0.03171631637960672
node28, node68, 0.08698770478367805
node28, node69, 0.37631126046180724
node28, node70, 0.3706826865673065
node28, node71, 0.26816966831684114
node28, node72, 0.2726147949695587
node28, node73, 0.2722699701786041
node28, node74, 0.25321580916643144
node28, node75, 4.915918976068497
node28, node76, 0.0769441306591034
node28, node77, 0.18536767065525056
node28, node78, 0.02835353333503008
node28, node79, 0.16211502403020858
node28, node80, 0.11150802895426751
node28, node81, 0.03352767042815685
node28, node82, 0.2409917712211609
node28, node83, 0.19329939484596254
node28, node84, 0.12022961229085923
node28, node85, 0.131638103723526
node28, node86, 0.14992361664772033
node28, node87, 0.05244323387742043
node28, node88, 0.03672090172767639
node28, node89, 0.10663579031825066
node28, node90, 0.22508680075407028
node28, node91, 0.29965167939662934
node28, node92, 0.02195641230791807
node28, node93, 0.145066599547863
node28, node94, 0.5152244478464126
node28, node95, 0.25572436600923537
node28, node96, 0.13661884665489196
node28, node97, 0.434172186255455
node28, node98, 0.08846163898706436
node28, node99, 0.12570589780807495
node29, node0, 0.1273667886853218
node29, node1, 0.1863669827580452
node29, node2, 0.16659388169646264
node29, node3, 0.3238716542720795
node29, node4, 0.1455780416727066
node29, node5, 0.29812144935131074
node29, node6, 0.48427667617797854
node29, node7, 0.022922062873840333
node29, node8, 0.14451314508914948
node29, node9, 0.09108989164233208
node29, node10, 0.27564260363578796
node29, node11, 0.45967240184545516
node29, node12, 0.21131254583597184
node29, node13, 0.18675214946269988
node29, node14, 0.1706433802843094
node29, node15, 0.30445723235607147
node29, node16, 0.044893866404891014
node29, node17, 0.08347989171743393
node29, node18, 0.2798492982983589
node29, node19, 0.11700213402509689
node29, node20, 0.12598758712410926
node29, node21, 0.08044284209609032
node29, node22, 0.20400889664888383
node29, node23, 0.21759702861309052
node29, node24, 0.16831287294626235
node29, node25, 0.2890913799405098
node29, node26, 0.10053301975131035
node29, node27, 0.2924404501914978
node29, node28, 0.03290945626795292
node29, node30, 0.1775669828057289
node29, node31, 0.4414164423942566
node29, node32, 0.18128257840871811
node29, node33, 0.1114439494907856
node29, node34, 0.09702986031770706
node29, node35, 0.05530370809137821
node29, node36, 0.25299508273601534
node29, node37, 0.017927780002355575
node29, node38, 0.07253991290926934
node29, node39, 0.10997891277074814
node29, node40, 0.08596975579857827
node29, node41, 0.2967739552259445
node29, node42, 0.03151102904230356
node29, node43, 0.11946109533309937
node29, node44, 0.08583141341805459
node29, node45, 0.080400450527668
node29, node46, 0.06670410791411996
node29, node47, 0.007502141688019037
node29, node48, 0.17763603180646897
node29, node49, 0.22450303733348848
node29, node50, 0.19613311141729356
node29, node51, 0.08478548601269723
node29, node52, 0.19328489601612092
node29, node53, 0.3237236589193344
node29, node54, 0.016026969626545907
node29, node55, 0.30823783576488495
node29, node56, 0.17798660099506378
node29, node57, 0.25817953497171403
node29, node58, 0.04030206296592951
node29, node59, 0.4704542011022568
node29, node60, 0.2070238322019577
node29, node61, 0.15713779628276825
node29, node62, 0.018228645063936712
node29, node63, 0.576418799161911
node29, node64, 0.05031033605337143
node29, node65, 0.2084222137928009
node29, node66, 0.14689628630876542
node29, node67, 0.03954278454184532
node29, node68, 0.16408898830413818
node29, node69, 0.029438949935138226
node29, node70, 0.36606504023075104
node29, node71, 0.2715047597885132
node29, node72, 0.20830993503332138
node29, node73, 0.30010213553905485
node29, node74, 0.1518782064318657
node29, node75, 0.06489074639976025
node29, node76, 0.03518471047282219
node29, node77, 0.0781382791697979
node29, node78, -0.4099874719977379
node29, node79, 0.08901000022888184
node29, node80, 0.14976064264774322
node29, node81, 0.3723452717065811
node29, node82, 0.1542533464729786
node29, node83, 0.029317946173250675
node29, node84, 0.25258458256721494
node29, node85, 0.13885316476225854
node29, node86, 0.023679912835359574
node29, node87, 0.48857851028442384
node29, node88, 0.20410862267017366
node29, node89, 0.1199017196893692
node29, node90, 0.20684018731117249
node29, node91, 0.12548674792051315
node29, node92, 0.23171144872903823
node29, node93, 0.1040965460240841
node29, node94, 0.04280019197613001
node29, node95, 0.38040917217731474
node29, node96, 0.343532520532608
node29, node97, 0.2617273166775703
node29, node98, 0.09901531562209129
node29, node99, 0.0691631242632866
node30, node0, 0.09222979843616486
node30, node1, 0.30929531455039977
node30, node2, 0.16726073175668715
node30, node3, 0.13271692246198655
node30, node4, 0.02635883316397667
node30, node5, 0.10296236649155617
node30, node6, 0.5951530069112778
node30, node7, 0.4621515482664108
node30, node8, 0.0448858505114913
node30, node9, 0.2717141151428223
node30, node10, 0.12632796987891198
node30, node11, 0.2246603012084961
node30, node12, 0.23294151723384857
node30, node13, 0.10261761248111725
node30, node14, 0.4835491687059402
node30, node15, 0.29178209602832794
node30, node16, 0.18639368414878846
node30, node17, 0.21289046853780746
node30, node18, 0.14461233615875244
node30, node19, 0.4092861980199814
node30, node20, 0.05714765042066574
node30, node21, 0.24866969734430314
node30, node22, 0.13882018029689788
node30, node23, 0.1186658039689064
node30, node24, 0.4558421909809113
node30, node25, 0.4795534074306488
node30, node26, 0.0972179003059864
node30, node27, 0.03484314903616905
node30, node28, 0.477446973323822
node30, node29, 0.13384615182876586
node30, node31, 0.16045781821012498
node30, node32, 0.30141731202602384
node30, node33, 0.29823772311210633
node30, node34, 0.10204530358314515
node30, node35, 0.32393560409545896
node30, node36, 0.22105558961629868
node30, node37, 0.38681523203849794
node30, node38, 0.13733178675174712
node30, node39, 0.10950830802321435
node30, node40, 0.17714157104492187
node30, node41, 0.14240484684705734
node30, node42, 0.20598029792308808
node30, node43, 0.10455769374966621
node30, node44, 0.15070623606443406
node30, node45, 0.4268349826335907
node30, node46, 0.7072278261184692
node30, node47, 0.4537488132715225
node30, node48, 0.27501068711280824
node30, node49, 0.12927530854940414
node30, node50, 0.18098773658275605
node30, node51, 0.1504075437784195
node30, node52, 0.3236412048339844
node30, node53, 0.22994695156812667
node30, node54, 0.10960975587368012
node30, node55, 0.13752262145280839
node30, node56, 0.04794579446315765
node30, node57, 0.08807219937443733
node30, node58, 0.1413743793964386
node30, node59, 0.3091716915369034
node30, node60, 0.03788383714854717
node30, node61, 0.16686241924762726
node30, node62, 0.12430532798171043
node30, node63, 0.05696215443313122
node30, node64, 0.09907042086124421
node30, node65, 0.2888068586587906
node30, node66, 0.3167688101530075
node30, node67, 0.2577218979597092
node30, node68, 0.25927850753068926
node30, node69, 0.22974971383810044
node30, node70, 0.11133625358343124
node30, node71, 0.1250426009297371
node30, node72, 0.22223067581653594
node30, node73, 0.3072656124830246
node30, node74, 0.364133220911026
node30, node75, 0.03344951756298542
node30, node76, 0.061982979997992516
node30, node77, 0.14457118213176728
node30, node78, 0.04813331551849842
node30, node79, 0.17452167868614196
node30, node80, 0.0930393248796463
node30, node81, 0.05608073025941849
node30, node82, 0.09395562335848809
node30, node83, 0.30118317902088165
node30, node84, 0.1780161201953888
node30, node85, 0.1590927928686142
node30, node86, 0.15511465668678284
node30, node87, 0.3650354027748108
node30, node88, 0.2556527107954025
node30, node89, 0.24273431152105332
node30, node90, 0.3442692279815674
node30, node91, 0.10684379264712333
node30, node92, 0.15598346590995787
node30, node93, 0.15339233428239823
node30, node94, 0.3002469211816788
node30, node95, 0.1966957926750183
node30, node96, 0.08131517097353935
node30, node97, 0.1404400050640106
node30, node98, 0.04162257760763168
node30, node99, -0.6044865339994431
node31, node0, 0.15688368827104568
node31, node1, 0.07191681265830993
node31, node2, 0.10615935772657395
node31, node3, 0.2138256922364235
node31, node4, 0.07194661721587181
node31, node5, 0.26179913580417635
node31, node6, 0.1954978033900261
node31, node7, 0.03169698342680931
node31, node8, 0.07308185808360576
node31, node9, 0.2116860881447792
node31, node10, 0.3115951657295227
node31, node11, 0.46085954308509824
node31, node12, 0.01792620010674
node31, node13, 0.1559593692421913
node31, node14, 0.240743787586689
node31, node15, 0.2818214684724808
node31, node16, 0.24967829138040543
node31, node17, 0.2391655445098877
node31, node18, 0.19573366791009902
node31, node19, 0.11006839647889137
node31, node20, 0.1915641561150551
node31, node21, 0.4121315836906433
node31, node22, 0.13839362561702728
node31, node23, 0.0428099699318409
node31, node24, 0.1048674650490284
node31, node25, 0.08861725330352783
node31, node26, 0.2831941694021225
node31, node27, 0.1843093067407608
node31, node28, 0.3453181356191635
node31, node29, 0.1617472305893898
node31, node30, 0.16246776133775712
node31, node32, 0.5715187132358551
node31, node33, 0.13630915731191634
node31, node34, 0.17819662988185883
node31, node35, 0.06693789139389991
node31, node36, 0.09166258797049523
node31, node37, 0.6942662298679352
node31, node38, 0.10706910341978074
node31, node39, 0.08061236180365086
node31, node40, 0.04602913148701191
node31, node41, 0.1658318430185318
node31, node42, 0.09618105366826057
node31, node43, 0.383581717312336
node31, node44, 0.0256032207980752
node31, node45, 0.10066947340965271
node31, node46, 0.18404588252305984
node31, node47, 0.16886751353740692
node31, node48, 0.027219950035214425
node31, node49, 0.40812206268310547
node31, node50, 0.021126335486769676
node31, node51, 0.18909126669168472
node31, node52, 0.18695510625839235
node31, node53, 0.18506960272789003
node31, node54, 0.14854694157838821
node31, node55, 0.28648045361042024
node31, node56, 0.5338251113891601
node31, node57, 0.033140853978693485
node31, node58, 0.16923130452632903
node31, node59, 0.3110834419727325
node31, node60, 0.18114686161279678
node31, node61, 0.035019458085298535
node31, node62, 0.20538478195667267
node31, node63, 0.2760042488574982
node31, node64, 0.23193369358778
node31, node65, 0.1739329606294632
node31, node66, 0.13522924333810807
node31, node67, 0.06972170993685722
node31, node68, 0.20044243186712266
node31, node69, 0.1943740203976631
node31, node70, 0.18938807547092437
node31, node71, 0.286712521314621
node31, node72, 0.316397562623024
node31, node73, 0.24106260389089584
node31, node74, 0.01566233616322279
node31, node75, 0.03054542522877455
node31, node76, 0.1972773179411888
node31, node77, 0.08470378741621971
node31, node78, 0.16970129758119584
node31, node79, 0.11736841201782226
node31, node80, 0.1668327644467354
node31, node81, 0.4176493227481842
node31, node82, 0.1814177453517914
node31, node83, 0.10862757042050361
node31, node84, 0.5654512405395508
node31, node85, 0.32529737055301666
node31, node86, 0.13734740018844604
node31, node87, 0.05281360596418381
node31, node88, 0.17362087070941926
node31, node89, 0.09299498349428177
node31, node90, 0.2148938611149788
node31, node91, 0.028070939891040324
node31, node92, 0.2854244261980057
node31, node93, 0.11266980394721031
node31, node94, 0.07417187094688416
node31, node95, 0.3626877009868622
node31, node96, 0.1361871212720871
node31, node97, 0.2967009484767914
node31, node98, 0.09931367337703705
node31, node99, 0.30686087608337403
node32, node0, 0.20413122028112413
node32, node1, 0.04413454681634903
node32, node2, 0.11423280835151672
node32, node3, 0.22325654029846193
node32, node4, 0.23788925111293793
node32, node5, 0.289425128698349
node32, node6, 0.1309502601623535
node32, node7, 0.4325785905122757
node32, node8, 0.18888240903615952
node32, node9, 0.111317228525877
node32, node10, 0.3014152437448502
node32, node11, 0.17222806364297866
node32, node12, 0.303754423558712
node32, node13, 0.1638157606124878
node32, node14, 0.17684767693281173
node32, node15, 0.1373651146888733
node32, node16, 0.24003814309835433
node32, node17, 0.16773121505975724
node32, node18, 0.029919406212866307
node32, node19, 0.24942871928215027
node32, node20, 0.3815983712673187
node32, node21, 0.0901729255914688
node32, node22, 0.054454362392425536
node32, node23, 0.21379012614488602
node32, node24, 0.008003633096814155
node32, node25, 0.19449094086885452
node32, node26, 0.04916095025837421
node32, node27, 0.3169931203126907
node32, node28, 0.13410888165235518
node32, node29, 0.06875293515622616
node32, node30, 0.2714518219232559
node32, node31, 0.09734616205096244
node32, node33, 0.23006336838006974
node32, node34, 0.2164476126432419
node32, node35, 0.0531835563480854
node32, node36, 0.17285021990537644
node32, node37, 0.6767099380493165
node32, node38, 0.6547646368853748
node32, node39, 0.25706510841846464
node32, node40, 0.169420525431633
node32, node41, 0.15619526356458663
node32, node42, 0.44056251645088196
node32, node43, 0.47017944753170016
node32, node44, 0.6020051658153533
node32, node45, 0.037794004753232004
node32, node46, 0.038402899727225305
node32, node47, 0.24593033790588378
node32, node48, 0.2546445459127426
node32, node49, 0.11172517910599708
node32, node50, 0.03149294555187225
node32, node51, 0.12603242099285125
node32, node52, 0.10078775733709336
node32, node53, 0.054525604099035264
node32, node54, 0.10788740664720535
node32, node55, 0.1833053171634674
node32, node56, 0.17672476172447205
node32, node57, 0.09522812478244305
node32, node58, 0.03711787685751915
node32, node59, 0.2242483302950859
node32, node60, 0.2579238563776016
node32, node61, 0.12050537392497063
node32, node62, 0.11325982362031936
node32, node63, 0.34732907116413114
node32, node64, 0.5681883454322815
node32, node65, 0.070743115991354
node32, node66, 0.030462849885225296
node32, node67, 0.2469556823372841
node32, node68, 0.18947398364543916
node32, node69, 0.10117226392030716
node32, node70, 0.1911297097802162
node32, node71, 0.14511150270700454
node32, node72, 0.17744655758142472
node32, node73, 0.11489754319190978
node32, node74, 3.1441128253936768
node32, node75, 0.3680541098117828
node32, node76, 0.2296147957444191
node32, node77, 0.30831988751888273
node32, node78, 0.16281890124082565
node32, node79, 0.12495535463094712
node32, node80, 0.038799327611923215
node32, node81, 0.06505086272954941
node32, node82, 0.08400159180164338
node32, node83, 0.07364950627088547
node32, node84, 0.14631463289260865
node32, node85, 0.1273820146918297
node32, node86, 0.08496575057506561
node32, node87, 0.4056088745594025
node32, node88, 0.4183033972978592
node32, node89, 0.2994714915752411
node32, node90, 0.15636317431926727
node32, node91, 0.3786055326461792
node32, node92, 0.021418184600770475
node32, node93, 1.809866464138031
node32, node94, 0.21720348298549652
node32, node95, 0.15607647150754927
node32, node96, 0.019398099929094314
node32, node97, 0.13274374306201936
node32, node98, 0.10564061254262924
node32, node99, 0.6043271660804749
node33, node0, 0.04138223677873611
node33, node1, 0.14296130537986756
node33, node2, 0.09774370789527893
node33, node3, 0.17843505442142488
node33, node4, 0.0717386282980442
node33, node5, 0.10033946186304092
node33, node6, 0.2175282433629036
node33, node7, 0.1570263311266899
node33, node8, 0.3829584985971451
node33, node9, 0.2255135029554367
node33, node10, 0.18305371403694154
node33, node11, 0.25519172549247743
node33, node12, 0.5396148294210434
node33, node13, 0.18397187441587448
node33, node14, 0.23273333460092543
node33, node15, 0.2532123923301697
node33, node16, 0.10955520495772361
node33, node17, 0.11680698245763779
node33, node18, 0.12281672954559326
node33, node19, 0.09755883291363716
node33, node20, 0.19886888414621354
node33, node21, 0.21593450903892517
node33, node22, 0.09500750005245209
node33, node23, 0.635921198129654
node33, node24, 0.3176382601261139
node33, node25, 0.4149770200252533
node33, node26, 0.1332104980945587
node33, node27, 0.01993111576884985
node33, node28, 0.2115318015217781
node33, node29, 0.13494682237505912
node33, node30, 0.1670881614089012
node33, node31, 0.28600545823574064
node33, node32, 0.04248473756015301
node33, node34, 0.14087047129869462
node33, node35, 0.5162650555372238
node33, node36, 0.17327523082494736
node33, node37, 0.3102360308170319
node33, node38, 0.121799286454916
node33, node39, 0.1633383736014366
node33, node40, 0.038405125960707664
node33, node41, 0.29801140129566195
node33, node42, 0.1742810145020485
node33, node43, 0.13534680008888245
node33, node44, 0.14991581365466117
node33, node45, 0.22143445312976837
node33, node46, 0.04090951681137085
node33, node47, 0.020340752601623536
node33, node48, 0.06268933191895484
node33, node49, 0.2909398764371872
node33, node50, 0.21171717792749406
node33, node51, 0.20968574285507202
node33, node52, 0.39071242809295653
node33, node53, 0.15444741100072862
node33, node54, 0.2730529308319092
node33, node55, 0.14022487699985503
node33, node56, 0.5250236213207244
node33, node57, 0.16199878603219986
node33, node58, 0.3296751037240028
node33, node59, 0.031015348620712757
node33, node60, 0.08983353897929192
node33, node61, 0.11484264135360718
node33, node62, 0.23477692753076554
node33, node63, 0.10124247521162033
node33, node64, 0.16114675849676133
node33, node65, 0.046738725155591965
node33, node66, 0.04288080334663391
node33, node67, 0.03631492108106613
node33, node68, 0.035575366392731664
node33, node69, 0.21169070899486542
node33, node70, 0.14134179204702377
node33, node71, 0.025413733161985873
node33, node72, 0.020665729232132436
node33, node73, 0.3129946976900101
node33, node74, 0.2016184002161026
node33, node75, 0.205675807595253
node33, node76, 0.023998586274683476
node33, node77, 0.2582046389579773
node33, node78, 1.3681084939411707
node33, node79, 0.10988065823912621
node33, node80, 0.3570146024227142
node33, node81, 0.41964893937110903
node33, node82, 0.24534240812063218
node33, node83, 0.22127001732587814
node33, node84, 0.19506357610225677
node33, node85, 0.13451547622680665
node33, node86, 0.17621524184942244
node33, node87, 0.3144218742847443
node33, node88, 0.025335549749433993
node33, node89, 0.1186891809105873
node33, node90, 0.11737225204706192
node33, node91, 0.18615416288375855
node33, node92, 0.04790770821273327
node33, node93, 0.34194759130477903
node33, node94, 0.2613026350736618
node33, node95, 0.025021533109247686
node33, node96, 0.08348460495471954
node33, node97, 0.16818426102399825
node33, node98, 0.14568226039409637
node33, node99, 0.20541258454322814
node34, node0, 0.520223754644394
node34, node1, 0.2900727063417435
